respondent_id,Artist,Art_practice,Purchase_art,Professional_artist,AI_models_familiarity,Used_AI_art_models,compensation,Age,POC,Gender_identity,Country,question_group,perspective_text
452,Yes,paint,Yes ,Yes,AI art generally,Yes ,tax,30-49,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
452,Yes,paint,Yes ,Yes,AI art generally,Yes ,tax,30-49,No ,Female,United States of America,compensation,"I think companies and individuals who profit from AI art trained on others' work should pay a new tax. In my view, taxes on AI art profits should support: Housing and education"
453,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
453,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
453,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I neither agree nor disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
453,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
453,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,30-49,No ,Male,United States of America,compensation,I consider it fair to receive a portion of any profit made by the model creators.
454,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,threat,I agree that AI art models are a threat to art workers.
454,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
454,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
454,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
454,Yes,Photography,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art."
458,Yes,writing,Yes ,No,AI art generally,No,not_comfortable_with_any_listed_options,18 - 29,No ,Female,United States of America,threat,I agree that AI art models are a threat to art workers.
458,Yes,writing,Yes ,No,AI art generally,No,not_comfortable_with_any_listed_options,18 - 29,No ,Female,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
458,Yes,writing,Yes ,No,AI art generally,No,not_comfortable_with_any_listed_options,18 - 29,No ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
458,Yes,writing,Yes ,No,AI art generally,No,not_comfortable_with_any_listed_options,18 - 29,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
458,Yes,writing,Yes ,No,AI art generally,No,not_comfortable_with_any_listed_options,18 - 29,No ,Female,United States of America,compensation,I would not feel comfortable with any of the listed compensation options.
459,Yes,digital,Yes ,Yes,AI art generally,Yes ,Other,50-64,No ,Male,United States of America,threat,I am unsure whether AI art models are a threat to art workers.
459,Yes,digital,Yes ,Yes,AI art generally,Yes ,Other,50-64,No ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
459,Yes,digital,Yes ,Yes,AI art generally,Yes ,Other,50-64,No ,Male,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
459,Yes,digital,Yes ,Yes,AI art generally,Yes ,Other,50-64,No ,Male,United States of America,transparency,I am unsure whether AI model creators should be required to disclose in detail what art and images they use to train their AI models.
459,Yes,digital,Yes ,Yes,AI art generally,Yes ,Other,50-64,No ,Male,United States of America,compensation,I have another view on what compensation would be fair.
460,Yes,designer,Yes ,No,AI art generally,Yes ,nocompt_noprofit4anyone,30-49,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
460,Yes,designer,Yes ,No,AI art generally,Yes ,nocompt_noprofit4anyone,30-49,No ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
460,Yes,designer,Yes ,No,AI art generally,Yes ,nocompt_noprofit4anyone,30-49,No ,Male,United States of America,ownership,I neither agree nor disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
460,Yes,designer,Yes ,No,AI art generally,Yes ,nocompt_noprofit4anyone,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
460,Yes,designer,Yes ,No,AI art generally,Yes ,nocompt_noprofit4anyone,30-49,No ,Male,United States of America,compensation,"I do not need to profit, but I do not want anyone else to profit from my art."
462,Yes,digital,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,threat,I agree that AI art models are a threat to art workers.
462,Yes,digital,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,utility,I disagree that AI art models are a positive development in the field of art.
462,Yes,digital,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
462,Yes,digital,Yes ,Yes,AI art generally,Yes ,nocomp_but_no_forprofit,30-49,No ,Female,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
